title,story,url
천공의 성 라퓨타,"조용한 밤하늘에 한척의 비행선이 떠있다. 꼬리날개에 그려진 해골 마크가 이 배가 해적선이라는 사실을 말해주고 있다. 갑자기 사람들이 뛰어다니면서 기내가 부산스러워진다. 그들이 바라보는 곳에는 그 발밑으로 또다른 거대한 비행선 한척이 떠가고 있었다. 곧 해적선에 작은 비행정 몇 대가 발진한다. 거대한 비행선. 방 안에 한 소녀와 검은 양복에 선글라스의 두 남자가 있다. 한 남자가 소녀에게 식사를 가져오지만, 소녀는 아무말도 없이 고개를 돌려 버린다. 창밖을 바라보던 소녀는 이쪽으로 날아오고 있는 해적들의 비행정을 발견하게 된다. 곧 해적들의 습격이 시작된다. 해적들은 저항하는 선원들을 가볍게 제압하며 배안으로 침입한다. 검은 양복을 입은 남자 몇 명이 복도를 막고 해적과 총격전을 벌인다. 검은 양복의 우두머리로 보이는 듯한 남자가 그들에게 해적을 막을 것을 지시하고는 다시 방으로 들어와 어디엔가 무전연락을 시작한다. 그 모습을 바라보던 소녀는 식탁위에 쓰러져 있던 술병을 조용히 집어들어 그 남자를 내리친다. 소녀는 바닥에 쓰러진 남자의 품에서 목걸이를 빼내서 자신의 목에 건다. 곧 검은 양복의 남자들의 방어선이 뚫리고 해적들이 문을 부수고 들어온다. 바닥에 쓰러진 남자의 몸을 뒤지지만 아무것도 발견하지 못한다. 해적들은 창문이 열려있는 것을 발견하고는 창문 밖을 살핀다. 창문 밖에는 소녀가 비행선의 벽에 매달려있었다. 몸을 내밀어 소녀를 잡으려고 하는 해적들. 소녀를 보고 해적들의 우두머리가 외친다. ""저거다. 저 돌이다! 비행석이다!"" 해적들이 소녀를 잡으려는 순간 소녀는 비행선에서 떨어져 구름 밑으로 사라지고만다. 소녀는 정신을 잃은 채로 거꾸로 떨어지고 있었다. 소녀의 목걸이에서 파란 및이 뿜어져 나오더니, 소녀의 몸이 수평으로 유지되고, 천천히 떨어지게 된다. 한 광산마을. 파즈는 모처럼의 야근 때문에 야식을 사러 거리로 내려왔다. 파즈는 야식을 사서 돌아가던 도중 이상한 물체가 하늘에서 내려오고 있는 것을 보게된다. 떨어지는 것이 사람임을 알아챈 파즈. 그 사람은 파즈가 일하는 광산으로 떨어지고 있었다. 파즈는 그 사람이 내려오고 있는 장소로 달려가서 소녀가 떨어지기 전에 받아낸다. 파즈는 하늘에서 여자애가 내려왔다고 아저씨에게 말하려고 하지만, 기계가 말썽을 부리고, 탄광에 내려갔던 사람들이 돌아오고 하는 통에 말할 기회가 생기지 않는다. 아무에게도 얘기하지 못한채 잔업은 끝나고 파즈만이 혼자 남아서 뒷정리를 하게 된다. 밤하늘에 아까의 그 해적선이 떠있다.작은 비행정으로 아까의 습격에서 떨어져 버린 소녀를 찾고 있다. 하지만, 날이 어두워서 수색을 포기하고 다음날 다시 찾기로 한다. 다음날 아침 파즈는 부시시한 얼굴로 잠에서 깨어난다. 침대 위에서는 어제의 그 소녀가 잠자고 있었다. 아직 잠들어있는 소녀를 보면서 미소짓는 파즈. 파즈는 집 지붕위로 올라가서 새장에서 비둘기를 날려보낸 후 트럼펫을 분다. 잠에서 깨어난 소녀는 트럼펫 소리를 따라 지붕위로 올라온다. 시타가 자기가 어떻게 살았는지 궁금해하자, 파즈는 시타에게 그 목걸이를 잠시 달라고 한다. 그 목걸이는 시타의 집에서 예전부터 전해내려 오는 목걸이라 한다. 파즈는 목걸이를 메고 지붕에서 뛰어내린다. 놀라서 황급히 그쪽으로 달려가보는 시타. 바닥에는 벽돌을 뚫고 구멍이 생겨 버렸다. 둘은 다시 집 안으로 들어온다. 파즈는 시타에게 식사준비를 할 동안 씻고 있으라고 한다. 집안을 둘러보는 시타. 집 안에는 만들고 있는 비행기가 있었고, 벽에는 하늘에 떠있는 성의 그림이 있었다. 그림을 바라보고 있는 시타에게 파즈가 다가온다.",https://serieson.naver.com/v2/movie/389503
바다가 들린다,모리사키 타쿠는 도쿄의 대학생이다. 방학을 이용해 고향으로 돌아가는 비행기 속에서 그는 지난 2년 동안의 고교 시절을 떠올리게 된다. 도쿄로부터 타쿠의 학교로 뒤늦게 전학 온 무토 리카코가 그녀의 남부 사투리를 시대극의 배우 같다고 싫어하고 그녀의 반 학생들로부터 따돌림을 받음에도 불구하고 학교 내의 스타로서 자리를 굳히게 된다. 또한 그녀는 하와이로 간 수학여행에서 타쿠에게 돈을 잃어버렸다며 돈을 빌려 1년 전 부모님이 이혼한 후 만나지 못한 아버지를 만나러 도쿄로 갈수 있게 되는데....,https://serieson.naver.com/v2/movie/389491
붉은 돼지,"마르코 파곳(Captain Marco Pagot)는 1차세계 대전 중의 이태리 공군의 에이스 파이롯이었다. 하지만 그가 파시즘의 발호를 목도하고는 공군을 그만두고, 그의 의지대로 자유롭게 날고자 했다. 그는 국경의 헌터가 되었고, 포르코 롯소가 되었다. 그의 젊은 인간의 얼굴은 지나의 레스토랑의 벽에 걸려있는 사진 속에 유일하게 남아 있다. 미야자끼 말로는 포르코는 한때 지나와 결혼하러 했지만, 세계대전이 발발하였고, 지나는 오스트리아령의 섬에 살고 있었다. 공군장교로서 적국의 땅에서 결혼할 수 없었던 거란다. 애국심과 애정 사이에 고민하던 그는 결국 국가를 택했단다. 하지만 그가 그의 동료 파이럿의 죽음 - 지나의 남편을 포함하여 - 을 보자 그의 행동에 회의를 품게 된다. 국가를 위해 죽는 것에 대해. 그의 마음 속에서 불타 오르는 이러한 문제를 해결못하고 그는 돼지가 된 것이다.",https://serieson.naver.com/v2/movie/389495
이터널 선샤인,"조엘은 아픈 기억만을 지워준다는 라쿠나사를 찾아가 헤어진 연인 클레멘타인의 기억을 지우기로 결심한다. 기억이 사라져 갈수록 조엘은 사랑이 시작되던 순간, 행복한 기억들, 가슴 속에 각인된 추억들을 지우기 싫어지기만 하는데... 당신을 지우면 이 아픔도 사라질까요? 사랑은 그렇게 다시 기억된다.",https://serieson.naver.com/v2/movie/173863
이프 온리,"눈앞에서 사랑하는 연인을 잃은 남자는 다음 날 아침, 자신의 옆에서 자고 있는 연인을 보고 소스라치게 놀란다. 기쁨도 잠시, 정해진 운명은 바꿀 수 없단 것을 깨달은 그는 더 늦기 전에 자신의 진정한 사랑을 전하기로 마음먹는데… 네가 아니었다면 난 영영 사랑을 몰랐을 거야 사랑하는 법을 알게 해줘서 고마워, 사랑받는 법도.",https://serieson.naver.com/v2/movie/213081
엣지 오브 투모로우,"가까운 미래, 미믹이라 불리는 외계 종족의 침략으로 인류는 멸망 위기를 맞는다. 빌 케이지(톰 크루즈)는 자살 작전이나 다름없는 작전에 훈련이나 장비를 제대로 갖추지 못한 상태로 배정되고 전투에 참여하자마자 죽음을 맞는다. 하지만 불가능한 일이 일어난다. 그가 다시 그 끔찍한 날이 시작된 시간에 다시 깨어나 다시 전투에 참여하게 되고 다시 죽었다가 또 다시 살아나는 것. 외계인과의 접촉으로 같은 시간대를 반복해서 겪게 되는 타임 루프에 갇히게 된 것이다.",https://serieson.naver.com/v2/movie/71717
캐치 미 이프 유 캔,"전학 첫날 선생님으로 위장, 1주일 동안 전교생을 골탕먹인 당돌한 10대 프랭크(레오나르도 디카프리오 분) 부모의 이혼으로 무작정 가출한 프랭크는 본격적으로 남을 속이는 천재적 재능을 발휘하기 시작한다. 기자를 사칭해 항공사의 허점을 알아낸 프랭크. 그는 조종사로 위장, 모든 항공 노선에 무임승차는 물론 회사 수표를 위조해 전국 은행에서 140만 달러를 가로챈다. 하지만 꼬리가 길면 밟히는 법. 21년 경력의 FBI 최고의 요원 칼 핸러티가 프랭크의 뒤를 쫓고, 오랜 추적 끝에 드디어 혈혈단신 프랭크의 호텔방을 덮친 칼. 하지만 칼과 마주친 프랭크는 정부 비밀요원으로 둔갑, 증거물을 챙긴다며 위조수표를 챙겨 들고 여유롭게 빠져나온다. 뒤늦게 자신이 속았음을 깨달은 칼은 자존심 회복을 결심한다. 그리고 마침내 찾은 프랭크의 가족. 하지만 자신을 속인 프랭크가 겨우 17살의 고등학생이라는 사실에 또다시 칼의 자존심은 무너지고. 과연 칼은 프랭크를 잡을 수 있을까? 이들의 유쾌한 게임은 이제 시작이다.",https://serieson.naver.com/v2/movie/87816
터널,"자동차 영업대리점의 과장 정수(하정우), 큰 계약 건을 앞두고 들뜬 기분으로 집으로 가던 중 갑자기 무너져 내린 터널 안에 홀로 갇히고 만다. 눈에 보이는 것은 거대한 콘크리트 잔해뿐. 그가 가진 것은 78% 남은 배터리의 휴대폰과 생수 두 병, 그리고 딸의 생일 케이크가 전부다. 구조대는 오늘도 터널 안으로 들어오지 못했다. 대형 터널 붕괴 사고 소식에 대한민국이 들썩이고 정부는 긴급하게 사고 대책반을 꾸린다. 사고 대책반의 구조대장 대경(오달수)은 꽉 막혀버린 터널에 진입하기 위해 여러 가지 시도를 해보지만 구조는 더디게만 진행된다. 한편, 정수의 아내 세현(배두나)은 정수가 유일하게 들을 수 있는 라디오를 통해 남편에게 희망을 전하며 그의 무사생환에 대한 희망을 버리지 않는다. 지지부진한 구조 작업은 결국 인근 제2터널 완공에 큰 차질을 주게 되고, 정수의 생존과 구조를 두고 여론이 분열되기 시작한다.",https://serieson.naver.com/v2/movie/459751
베를린,"거대한 국제적 음모가 숨겨진 운명의 도시 베를린. 그 곳에 상주하는 국정원 요원 정진수는 불법무기거래장소를 감찰하던 중 국적불명, 지문마저 감지되지 않는 일명 ‘고스트’ 비밀요원 표종성의 존재를 알게 된다. 그의 정체를 밝혀내기 위해 뒤를 쫓던 정진수는 그 배후에 숨겨진 엄청난 국제적 음모를 알게 되면서 걷잡을 수 없는 위기에 빠진다. 한편 표종성을 제거하고 베를린을 장악하기 위해 파견된 동명수는 그의 아내 연정희를 반역자로 몰아가며 이를 빌미로 숨통을 조이고, 표종성의 모든 것에 위협을 가한다. 표종성은 동명수의 협박 속에서 연정희의 무죄를 증명하기 위해서 그녀를 미행하게 되지만, 예상치 못한 아내의 비밀을 알게 되면서 혼란에 휩싸이게 되는데... 국제적 음모와 각자의 목적에 휘말려 서로를 쫓는 이들의 숨막히는 추격전! 2013년, 초대형 액션 프로젝트가 펼쳐진다!",https://serieson.naver.com/v2/movie/36483
8월의 크리스마스,"""좋아하는 남자 친구 없어요?"" 그 남자 l 한석규 변두리 사진관에서 아버지를 모시고 사는 노총각 ‘정원’. 시한부 인생을 받아들이고 가족, 친구들과 담담한 이별을 준비하던 어느 날, 주차단속요원 '다림'을 만나게 되고 차츰 평온했던 일상이 흔들리기 시작한다. ""아저씨, 왜 나만 보면 웃어요?"" 그 여자 l 심은하 밝고 씩씩하지만 무료한 일상에 지쳐가던 스무 살 주차 단속요원 '다림'. 단속차량 사진의 필름을 맡기기 위해 드나들던 사진관의 주인 '정원'에게 어느새 특별한 감정을 갖게 되는데... 2013년 가을, 사랑을 간직한 채 떠나갔던 그 사람이 다시 돌아옵니다.",https://serieson.naver.com/v2/movie/267150
엽기적인 그녀,"‘전반전’. 그녀와 저는 같은 문으로 함께 인천행 지하철을 타게 되씀미다. 취해서 비틀거리지만 안는다면 정말 매력저기고 갠차는 아가씨여쪄... 푸하하핫! 진짜 특이하다! 저는 그녀가 술에 취해서 배를 기대고 서있는 모습이 귀여워서 힐끔거리며 그녀를 계속 지켜보아씀미다. 그런데 몸을 미세하게 부르르 떨던 그녀가 왠지 불안해 보이더니만 마침내 우웨에엑~~~ 우웨엑~~ 좌르르르르~~~ 네, 그러씀미다! 그녀가 앞에 앉아 이떤 대머리 아저씨 머리 위에 순식간에 일을 친 거시여씀미다!! 순간 지하철안은 아수라장이 되고 절라 재미는 상황이었져. 진짜 일은 거기서부터 터지고야 말아씀미다. 오바이트를 시원하게 하던 그녀가 게슴치레한 눈빛으로 저를 보며 이러는 검미다! 자기야!~ 어어억~ 우욱~ 자기~ 웩~! 쿵... 이 여자 좋은 느낌이 듬니다. 원래 그러치안은데 실연의 아픔이 너무나 큰 것 가씀미다. 괜히 불쌍한 마음이 듬미다. 제 마음 어디에선가 싸늘한 바람이 부는 것도 가씀미다. 그래, 이 여자의 아픔을 한번 치료해보자!! 강물 깊이가 궁금하면 가차업시 물 속으로 떠밀어버리는 여자! 그러나 정신업시 허우적대는 저를 위해서 물 속으로 뛰어들쭐도 아는 여자... 그녀의 생일, 얼렁뚱땅 너머가면 살해할찌도 모를 여자! 그러나 일촉즉발 인질로 잡혀있던 나를 목숨걸고 구해주며 기막힌 감동을 먹일쭐도 아는 여자! ‘후반전’. 요즘은 그녀가 참 많이 우씀미다. 해맑게 웃는 그녀를 보고 있으면 제 마음도 한 없이 행복해짐미다. 지금까지 제가 힘이 되어주었는지 자신이 업씀미다. 제가 그녀를 감싸준것도 그녀에게 보여준 것도 또 그녀를 치료한 적도 없는 것 가씀미다. 이제 그녀 곁을 떠날 때가 점점 가까워지는 것을 느낌미다. 그리고 오늘 타임캡슐에 서로의 마음을 담고 타이머를 2년 후에 맞춰씀미다. 이 캡슐이 열리는 날! 서로의 마음을 확인할 껌미다. 그렇게 그녀는 헤어지자는 말을 대신했슴미다. ‘연장전’. 오늘 헤어지고 내일 만나는 것처럼 우리는 지금 헤어지고 분명히 다시 만날 것임미다. 다만 오늘과 내일처럼 가까운 시간이 아닐 뿐... 믿슴미다.",https://serieson.naver.com/v2/movie/438057
도둑들,"한 팀으로 활동 중인 한국의 도둑 뽀빠이와 예니콜, 씹던껌, 잠파노. 미술관을 터는데 멋지게 성공한 이들은 뽀빠이의 과거 파트너였던 마카오박이 제안한 홍콩에서의 새로운 계획을 듣게 된다. 여기에 마카오박이 초대하지 않은 손님, 감옥에서 막 출소한 금고털이 팹시가 합류하고 5명은 각자 인생 최고의 반전을 꿈꾸며 홍콩으로 향한다. 홍콩에서 한국 도둑들을 기다리고 있는 4인조 중국도둑 첸, 앤드류, 쥴리, 조니. 최고의 전문가들이 세팅된 가운데 서로에 대한 경계를 늦추지 않는 한국과 중국의 도둑들. 팽팽히 흐르는 긴장감 속에 나타난 마카오박은 자신이 계획한 목표물을 밝힌다. 그것은 마카오 카지노에 숨겨진 희대의 다이아몬드 <태양의 눈물>. 성공을 장담할 수 없는 위험천만한 계획이지만 2천만 달러의 달콤한 제안을 거부할 수 없는 이들은 태양의 눈물을 훔치기 위한 작업에 착수한다. 그러나 진짜 의도를 알 수 없는 비밀스런 마카오박과 그런 마카오박의 뒤통수를 노리는 뽀빠이, 마카오박에게 배신당한 과거의 기억을 잊지 못하는 팹시와 팀보다 눈 앞의 현찰을 먼저 챙기는 예니콜, 그리고 한국 도둑들을 믿지 않는 첸과 중국 도둑들까지. 훔치기 위해 모였지만 목적은 서로 다른 10인의 도둑들은 서서히 자신만의 플랜을 세우기 시작하는데…",https://serieson.naver.com/v2/movie/207085
건축학개론,"생기 넘치지만 숫기 없던 스무 살, 건축학과 승민은 '건축학개론' 수업에서 처음 만난 음대생 서연에게 반한다. 함께 숙제를 하게 되면서 차츰 마음을 열고 친해지지만, 자신의 마음을 표현하는 데 서툰 순진한 승민은 입 밖에 낼 수 없었던 고백을 마음 속에 품은 채 작은 오해로 인해 서연과 멀어지게 된다.어쩌면 다시… 사랑할 수 있을까? 15년 만에 그녀를 다시 만났다 서른 다섯의 건축가가 된 승민 앞에 15년 만에 불쑥 나타난 서연. 당황스러움을 감추지 못하는 승민에게 서연은 자신을 위한 집을 설계해달라고 한다. 자신의 이름을 건 첫 작품으로 서연의 집을 짓게 된 승민, 함께 집을 완성해 가는 동안 어쩌면 사랑이었을지 모를 그때의 기억이 되살아나 두 사람 사이에 새로운 감정이 쌓이기 시작하는데…",https://serieson.naver.com/v2/movie/102237
은밀하게 위대하게,"공화국에선 혁명전사,이 곳에선 간첩. 들개로 태어나 괴물로 길러진 내 남파임무는 어이없지만 동네 바보입니다. 북한의 남파특수공작 5446 부대. 20000:1의 경쟁률을 뚫은 최고 엘리트 요원 원류환, 공화국 최고위층 간부의 아들이자 류환 못지 않은 실력자 리해랑, 공화국 사상 최연소 남파간첩 리해진. 세 사람은 5446부대의 전설 같은 존재이다. 하지만 조국통일이라는 원대한 사명을 안고 남파된 그들이 맡은 임무는 어처구니 없게도 달동네 바보, 가수지망생, 고등학생이다. 전달되는 명령도 없이 시간은 흘러만 가고 남한 최하층 달동네 사람들과 부대끼며 살아가는 일상에 익숙해져 간다. 그러던 어느 날 그들에게 전혀 뜻밖의 은밀하고 위대한 임무가 내려진다. 전설이 되어야만 돌아갈 수 있는 그들의 이야기가 지금 시작됩니다.",https://serieson.naver.com/v2/movie/42902
연가시,"그 누구도 피할 수 없는 감염의 공포가 대한민국을 초토화시킨다! 고요한 새벽녘 한강에 뼈와 살가죽만 남은 참혹한 몰골의 시체들이 떠오른다. 이를 비롯해 전국 방방곡곡의 하천에서 변사체들이 발견되기 시작하는데… 원인은 숙주인 인간의 뇌를 조종하여 물 속에 뛰어들도록 유도해 익사시키는 ‘변종 연가시’. 짧은 잠복기간과 치사율 100%, 4대강을 타고 급속하게 번져나가는 ‘연가시 재난’은 대한민국을 초토화시킨다. 사망자들이 기하급수적으로 늘어나게 되자 정부는 비상대책본부를 가동해 감염자 전원을 격리 수용하는 국가적인 대응태세에 돌입하지만, 이성을 잃은 감염자들은 통제를 뚫고 물가로 뛰쳐나가려고 발악한다. 한편, 일에 치여 가족들을 챙기지 못했던 제약회사 영업사원 재혁은 자신도 모르는 사이에 연가시에 감염 되어버린 아내와 아이들을 살리기 위해 치료제를 찾아 고군분투한다. 그 가운데 그는 재난사태와 관련된 심상치 않은 단서를 발견하고 사건 해결에 나서게 되는데…",https://serieson.naver.com/v2/movie/19815
극한직업,"불철주야 달리고 구르지만 실적은 바닥, 급기야 해체 위기를 맞는 마약반! 더 이상 물러설 곳이 없는 팀의 맏형 고반장은 국제 범죄조직의 국내 마약 밀반입 정황을 포착하고 장형사, 마형사, 영호, 재훈까지 4명의 팀원들과 함께 잠복 수사에 나선다. 마약반은 24시간 감시를 위해 범죄조직의 아지트 앞 치킨집을 인수해 위장 창업을 하게 되고, 뜻밖의 절대미각을 지닌 마형사의 숨은 재능으로 치킨집은 일약 맛집으로 입소문이 나기 시작한다. 수사는 뒷전, 치킨장사로 눈코 뜰 새 없이 바빠진 마약반에게 어느 날 절호의 기회가 찾아오는데… 범인을 잡을 것인가, 닭을 잡을 것인가!",https://serieson.naver.com/v2/movie/273965
배심원들,"국민이 참여하는 역사상 최초의 재판이 열리는 날. 모두의 이목이 집중된 가운데, 나이도 직업도 제각각인 8명의 보통 사람들이 배심원단으로 선정된다. 대한민국 첫 배심원이 된 그들 앞에 놓인 사건은 증거, 증언, 자백도 확실한 살해 사건. 양형 결정만 남아있던 재판이었지만 피고인이 갑자기 혐의를 부인하며 배심원들은 예정에 없던 유무죄를 다투게 된다. 생애 처음 누군가의 죄를 심판해야 하는 배심원들과 사상 처음으로 일반인들과 재판을 함께해야 하는 재판부. 모두가 난감한 상황 속 원칙주의자인 재판장 ‘준겸’(문소리)은 정확하고 신속하게 재판을 끌어가려고 한다. 하지만 끈질기게 질문과 문제 제기를 일삼는 8번 배심원 ‘남우’(박형식)를 비롯한 배심원들의 돌발 행동에 재판은 점점 예기치 못한 방향으로 흐르는데... 처음이라 더 잘하고 싶었던 보통 사람들의 가장 특별한 재판이 시작된다!",https://serieson.naver.com/v2/movie/288071
증인,"신념은 잠시 접어두고 현실을 위해 속물이 되기로 마음먹은 민변 출신의 대형 로펌 변호사 ‘순호’(정우성). 파트너 변호사로 승진할 수 있는 큰 기회가 걸린 사건의 변호사로 지목되자 살인 용의자의 무죄를 입증하기 위해 유일한 목격자인 자폐 소녀 ‘지우’(김향기)를 증인으로 세우려 한다. 자기만의 세계에 빠져 의사소통이 어려운 ‘지우’. ‘순호’는 사건 당일 목격한 것을 묻기 위해 ‘지우’를 찾아가지만, 제대로 된 인사조차 나누지 못한다. 하지만 그날의 이야기를 듣기 위해 지우에게 다가가려 노력하는 ‘순호’, 시간이 흐를수록 조금씩 ‘지우’에 대해 이해하게 되지만 이제 두 사람은 법정에서 변호사와 증인으로 마주해야 하는데…",https://serieson.naver.com/v2/movie/274961
걸캅스,"민원실 퇴출 0순위 전직 전설의 형사 '미영'과 민원실로 밀려난 현직 꼴통 형사 '지혜' 집에서는 눈만 마주쳐도 으르렁 대는 시누이 올케 사이인 두 사람은 민원실에 신고접수를 하기 위해 왔다가 차도에 뛰어든 한 여성을 목격하고 그녀가 48시간 후 업로드가 예고된 디지털 성범죄 사건의 피해자란 사실을 알게 된다. 강력반, 사이버 범죄 수사대, 여성청소년계까지 경찰 내 모든 부서들에서 복잡한 절차와 인력 부족을 이유로 사건이 밀려나자
‘미영’과 ‘지혜’는 비공식 수사에 나서기로 결심한다. 수사가 진전될수록 형사의 본능이 꿈틀대는 ‘미영’과 정의감에 활활 불타는 ‘지혜’는 드디어 용의자들과 마주할 기회를 잡게 되는데… 걸크러시 콤비의 비공식 합동 수사가 펼쳐진다!",https://serieson.naver.com/v2/movie/288495
82년생 김지영,"1982년 봄에 태어나 누군가의 딸이자 아내, 동료이자 엄마로 2019년 오늘을 살아가는 ‘지영’(정유미). 때론 어딘가 갇힌 듯 답답하기도 하지만 남편 ‘대현’(공유)과 사랑스러운 딸, 그리고 자주 만나지 못해도 항상 든든한 가족들이 ‘지영’에겐 큰 힘이다. 하지만 언젠가부터 마치 다른 사람이 된 것처럼 말하는 ‘지영’. ‘대현’은 아내가 상처 입을까 두려워 그 사실을 털어놓지 못하고 ‘지영’은 이런 ‘대현’에게 언제나 “괜찮다”라며 웃어 보이기만 하는데… 모두가 알지만 아무도 몰랐던 당신과 나의 이야기",https://serieson.naver.com/v2/movie/332791
히트맨,"웹툰 작가가 되고 싶어 국정원을 탈출한 비밀 프로젝트 방패연 출신 전설의 암살요원 '준'. 그러나 현실은 연재하는 작품마다 역대급 악플만 받을 뿐이다. 술김에 그리지 말아야 할 1급 기밀을 그려버리고 예상치 않게 웹툰은 하루아침에 초대박이 나지만, 그로 인해 '준'은 국정원과 테러리스트의 더블 타깃이 되는데… 웹툰 작가가 된 전설의 암살요원, 그의 히트 본능이 깨어난다!",https://serieson.naver.com/v2/movie/342511
의뢰인,"피로 물든 침대, 사라진 시체, 그리고 살인 혐의.. 재판이 끝나기 전까진 누구도 믿을 수 없다! 시체 없는 살인사건, 그러나 명백한 정황으로 붙잡힌 용의자는 피살자의 남편. 여기에 투입된 변호사와 검사의 치열한 공방과 배심원을 놓고 벌이는 그들의 최후 반론. 어떤 결말도 예상할 수 없는 치열한 법정 대결, 이제 당신을 배심원으로 초대한다!",https://serieson.naver.com/v2/movie/218189
감기,"호흡기로 감염, 감염속도 초당 3.4명, 치사율 100%의 유례 없는 최악의 바이러스가 대한민국에 발병하고, 이에 정부는 전세계적인 확산을 막기위해 국가 재난사태를 발령, 급기야 도시 폐쇄라는 초유의 결정을 내린다. 피할 새도 없이 격리된 사람들은 일대혼란에 휩싸이게 되고, 대재난 속에서 살아 남기 위한 사람들의 목숨 건 사투가 시작된다.",https://serieson.naver.com/v2/movie/46839
검사외전,"진실 앞에 무대뽀! 다혈질 검사, 살인 누명을 쓰고 감옥에 갇히다! 거친 수사 방식으로 유명한 다혈질 검사 ‘변재욱’(황정민). 취조 중이던 피의자가 변사체로 발견 되면서 살인 혐의로 체포된다. 꼼짝없이 살인 누명을 쓰게 된 '변재욱'은 결국 15년 형을 받고 수감 된다. 진실 따위 나 몰라라! 허세남발 꽃미남 사기꾼, 반격 작전에 선수로 기용되다! 감옥에서 복수의 칼을 갈던 재욱. 5년 후, 자신이 누명을 쓰게 된 사건에 대해 알고 있는 허세남발 꽃미남 사기꾼 ‘치원’(강동원)을 우연히 만나게 되고, 그 순간 감옥 밖 작전을 대행해 줄 선수임을 직감한다. 검사 노하우를 총 동원, 치원을 무혐의로 내보내고 반격을 준비하는 재욱. 하지만 자유를 얻은 치원은 재욱에게서 벗어날 기회만 호시탐탐 노리는데… 감옥에 갇힌 검사와 세상 밖으로 나온 사기꾼! 이들의 예측불허, 반격의 한탕은 성공할 수 있을까?",https://serieson.naver.com/v2/movie/428872
귀향,"1943년, 천진난만한 열네 살 정민(강하나)은 영문도 모른 채 일본군 손에 이끌려 가족의 품을 떠난다. 정민은 함께 끌려온 영희(서미지), 그리고 수많은 아이들과 함께 기차에 실려 알 수 없는 곳으로 향한다. 제2차 세계대전, 차디찬 전장 한가운데 버려진 정민과 아이들… 그곳에서 그들을 맞이한 것은 일본군만 가득한 끔찍한 고통과 아픔의 현장이었다. 일본군 '위안부' 피해자 실화를 바탕으로 한 우리의 아픈 이야기!",https://serieson.naver.com/v2/movie/141178
클로젯,"갑작스러운 사고로 아내를 잃은 상원(하정우)과 그의 딸 이나(허율) 상원은 소원해진 이나와의 관계를 회복하기 위해 새집으로 이사를 간다. 상원은 이나와 가까워지기 위해 노력하지만 어긋난 사이는 좀처럼 회복되지 않는다. 그러던 어느 날 이나가 새로운 친구가 생겼다며 웃기 시작한다. 하지만 평온도 잠시, 이나의 방 안에 있는 벽장에서 기이한 소리들이 들려오고 이나에게 이상 증세가 나타난다. 그리고 상원마저 이상한 꿈을 꾸기 시작한 지 얼마 후, 이나가 흔적도 없이 사라진다. 이나의 흔적을 쫓는 상원에게 의문의 남자 경훈(김남길)이 찾아와 딸의 행방을 알고 있다며 가리킨 곳은 다름 아닌 이나의 ‘벽장’. 10년간 실종된 아이들의 행방을 쫓고 있는 경훈은 믿기 힘든 이야기를 꺼내고 상원은 딸을 찾을 수 있다는 마음으로 열어서는 안 될 벽장을 향해 손을 뻗는데…",https://serieson.naver.com/v2/movie/360428
선물,"5년차 무명 개그맨 용기(이정재 분)는 운이 없는 건지 실력이 없는 건지 성공의 길은 멀기만하다. 아동복 가게 주인인 용기의 아내 박정연(이영애 분). 결혼 3년차. 남편과의 이유없는 냉전은 하루가 다르게 더 심해지기만 하고 반면에 핏기없는 얼굴, 짙은 향수 냄새로 남편에게서 자신을 점점 닫아만 가는 그녀에게 지금 무언가 심상치 않은 일이 일어나고 있다. 우연히 아내 정연의 생명이 얼마남지 않은 것을 알게 된 용기. 아무 것도 해줄게 없는 그녀에게 마지막 추억을 찾아주려는 남편. 그러나 더욱 놀라운 사실은 정연에게는 자신 말고도 평생을 걸쳐 사랑한 첫사랑이 있었다는데. 내 아내의 첫사랑은 과연 누구인가? 이제 죽어가는 아내를 바라보는 용기에게는 초조함과 그리움의 시간이 흐른다. 점점 마지막 시간이 가까워져가는 아내를 위해 이세상 단 하나 그녀만의 쇼를 준비하는 용기. 아직도 마음 한 구석에 자리잡은 그녀의 첫사랑에 대한 의문은 풀리지 않고. 떨리는 마음으로 무대로 향하는 용기. 초등학교 시절의 낯익은 사진 한 장. 당신은 세상이 내게 준 가장 아름다운 선물입니다.",https://serieson.naver.com/v2/movie/708
백두산,"대한민국 관측 역사상 최대 규모의 백두산 폭발 발생. 갑작스러운 재난에 한반도는 순식간에 아비규환이 되고, 남과 북 모두를 집어삼킬 추가 폭발이 예측된다. 사상 초유의 재난을 막기 위해 ‘전유경’(전혜진)은 백두산 폭발을 연구해 온 지질학 교수 ‘강봉래’(마동석)의 이론에 따른 작전을 계획하고, 전역을 앞둔 특전사 EOD 대위 ‘조인창’(하정우)이 남과 북의 운명이 걸린 비밀 작전에 투입된다. 작전의 키를 쥔 북한 무력부 소속 일급 자원 ‘리준평’(이병헌)과 접선에 성공한 ‘인창’. 하지만 ‘준평’은 속을 알 수 없는 행동으로 ‘인창’을 곤란하게 만든다. 한편, ‘인창’이 북한에서 펼쳐지는 작전에 투입된 사실도 모른 채 서울에 홀로 남은 ‘최지영’(배수지)은 재난에 맞서 살아남기 위해 고군분투하고 그 사이, 백두산 마지막 폭발까지의 시간은 점점 가까워 가는데…!",https://serieson.naver.com/v2/movie/339094
